"COMPETITOR NAMES, as at 9:21AM on Tuesday 9th"
DAY 1: Friday 23rd January 2026
Race,Time,Event #,Event Type,Round,Division,Names
159 (O),08:27,54,M Clb 2-,heat,4,"Marcus Tadema, Max Fielder, Jonty MacIntyre, Charlie MacIntyre, Will Kale, Corin Brown, James Brake, Toby Cleghorn, Hugh Manson, Zachariah Srhoj, Isaac Glennie, Miles Beaglehole, Jamie Locke, Nico McComb"
160 (P),08:31,55,W Int 1X,heat,1,"Lusia Smith, Esadora McKnight, Ruby Stonex, Taylor Batchelor, Rebecca Wilson, Lily McAree, Karai Taukiri, Marin Sapir"
161 (Q),08:35,55,W Int 1X,heat,2,"Beth Dingle, Jenna Mills, Jasmine Sieber, Poppy-Mae Parks, Ayla Klein, Rosa Griffiths, Dasha King, Olivia Brown"
162 (R),08:39,55,W Int 1X,heat,3,"Amy Symons, Eleanor Hewer, Amanda Badger, Lily Gundesen, Brooke Bland, Alexandra Mason, Lily Robertson"
163 (S),08:43,55,W Int 1X,heat,4,"Ruby Parton, Shay Ostenberry, Lily Cameron, Tilly Wilde, Maya Harold, Lily Hammond, Tessa Thomson"
164 (T),08:47,55,W Int 1X,heat,5,"Heidi Gundersen, Mackenzie Lawton, Cerys Brett-Chinnery, Camryn Collinson, Rose Morley, Amelie Flowers, Halena Haggie, Kayla Billings"
165 (U),08:51,55,W Int 1X,heat,6,"Lily Hannah Petrich, Pippa Percy, Kate Stables, Annabel Shaw, Cobie Middleton, Zana Slavic"
166 (V),08:56,56E,W #2 Nov 4X+,heat,1,"Amba Wood, Catherine Butt, Savannah Bull, Kulsum Tayyab, Toby Miller, Zara Benton, Tess Ritchie, Zoe Heatley, Isabella Bishop, Lucy Camp, Molly Smith, Bernardita Hoyo Gibson, Beth Obrien, Gianna Alesich Sandford, Lily Saxon, Olive Moser, Livvy Fitzgerald, Anna Snow, Lacey Graham, Caitlin Lam, Georgia Calman, Milly Vivian, Ava Overton, Rylee Earles, Awatea Tutaki"
167 (W),09:01,56E,W #2 Nov 4X+,heat,2,"Florence Gillespie, Pippa Winchester, Pippa Crowther, Monique Brown, Charlie Scott, Olivia Andrews, Khalisha Patel, Calliope Levett-McSkimming, Lena Xie, Linaya Karunatillake, Maia Gentil, Olivia Liu, Grace Li, Amber Man, Zoe Baker, Zara Sudfeldt, Charlee Wilson, Sothea Steed, Madeline Moore, Emma Wilkins, Jess Woodhams, Imogen Burgess, Madison Hoon, Emily Morrison, Rose Carter"
168 (X),09:06,56E,W #2 Nov 4X+,heat,3,"Zoe Ching, Rosa Ranchhod, MacKenzie George, Alice Wilson, Olivia Allsopp-Smith, Peyton Brown, Sarah Hansen, Jessie Springford, Meja Mason, Bruno Follett, Olivia Verrall, Malohi Isileli-Fo'ou, Laura Bunyan, Ellie Waller, Reid Hookway, Piper Moon, Parker Taare, Brierley Te Rangi, Isabella Russo, Libby Hoban"
169 (Y),09:11,57,W Nov 4X+,heat,1,"Nina Nemcanin, Dory Kemp, Sophia Scheper, Hannah Stephens, Isabella Sharp, Leana Alexis Gaugler, Madeline Newcombe, Zoe Scott, Ellie Smith, Aurora Rogers-Scott, Elsa Taylor, Zoe McKenzie, Rosa Hawkins, Farrah Palmer, Ava Fredericks, Sophia Kerwin, Danya Booth, Lilee Lambe, Adela Slanarova, Grace Hintz, Sophia Hodgson, Olivia Shailer, Indigo Coley, Raine Duncan, Holly Gera, Mauri Crompton, Harper Houlahan, Annika Willumsen, Abigail Glasgow, Xanu van der Bank"
170 (Z),09:16,57,W Nov 4X+,heat,2,"Evangeline McKinnon, Orenia Williams, Gretta Keith, Maeve Quinn, Cadyn Herbert, Honor Hood, Macy Waterhouse, Franchi Taylor, Pippa Goodin, Thomas Palmer, Tegan Smith, Amelia Crouch, Jade Paki, Casey Paki, Bobbie Wilson, Katie Ye, Maya Denton, Scarlett Richards, Bee Townsend, Pieta Cumming, Holly Calcinai, Olivia Everett, Emily Barclay, Izzy Thorne, Eva Millar, Stella Hapuku, Ellemae Bennett, Toyah Macdonald, Ava Hammonds, Monique Ellice"
171 (A),09:21,57,W Nov 4X+,heat,3,"Sofia-Grace Cleary, Olivia Reid, Lauren McConnochie, Ariella Werahiko, Tallulah Kubaisi-Gallagher, Sadie Frank, Grace Valder, Molly Wilkinson, Charlotte Eickhoff, Abbey Muspratt, Isabella Gobbie, Anika Sinclair, Kaleigh Morris, Keira Cocks, Olivia Lim, Erin Kervell, Hayley Twaddle, Mabel Eilering, Jessica Taylor, Sophie Paton, Qiyu Zhang, Mia Riordean, Savannah Muggeridge, Maya Kaitiaki, Fatema Munji"
172 (B),09:26,57,W Nov 4X+,heat,4,"Jennifer Smith, Brooke Carter, Mena Paul, Amy Smith, Abdu Esmaeil, Liv Pardoe, Holly Nilsson, Hayley Sherwin, Sian Pardoe, Jade Noonan, Indi Ross, Jade Hood, Freida Hoban, Ellie Tucker, Maddie Corles, Ruby Murdoch, Kate Muller, Gabrielle Robinson, Lydia Helms, Mason Seator, Lexi Falconer, Aramahea Walker, Oxie Taylor, Jess Excell, Phoebe Hookham"
173 (C),09:31,57,W Nov 4X+,heat,5,"Sammie Hutchins, Elizabeth Galbraith, Katherine Wickham, Jayme McLean, Stacey Wyatt, Leah Austin, Caela Antipas, Zoe Hall, Arabella Young, Ava Hosking, Lena Harris, Angel-Marie Pearce, Mae Armstrong, Lily Challenor, Selma Smith, Gaby Cabrera, Samantha White, Amy Vickers, Maia Mills, Atawhai Mills, Aiyarin Wirunchiraphat, Rieke Genschow, Anna Moore, Payton Fisher, Jessica Greaney"
174 (D),09:36,57,W Nov 4X+,heat,6,"Hannah Jurke, Rosa Evennett, Emma Gosse-Ward, Grace Wright, Lauren Lamb, Megan Finn, Greer Dallinger, Georgia Faville, Lily Downey, Maddy Peacocke, Bianca Bartle, Blanca Ebbett, Samantha Peacocke, Elsie Sharpe, Sara Thomson, Tara Gordon, Avah Williams, Kortney Delamore, Katie Quinlan, Emily Tod, Susie Moorhead, Willow Varcoe, Katerina Carney, Lucy Porter, Molly Young"
175 (E),09:40,58,M Int 1X,heat,1,"Keegan Jordaan, Adam Li, Paul Wilson, Josh Ede, Sol Barshai-Sherrock, Noah Layton, James Legallais, Samuel Gower"
176 (F),09:44,58,M Int 1X,heat,2,"Logan McBride, Logan Joubert, Nat Dingle, Guy Manson, Kahukura Haggie, Tobias Werahiko, Caleb Brown, Hamish Brown, Louis Wylie"
177 (G),09:48,58,M Int 1X,heat,3,"Oliver Marr, Jack Hannah, Lachlan Reader, Mathieu Williams, Stewart Widger, Cooper Prater, Tom Gilbertson, Luke Rowberry"
178 (H),09:52,58,M Int 1X,heat,4,"Angus Lovell, Egor Ochagov, Alakay Badenhorst, Curtis Wylie, Hunter Coleman, Ross Llaneta, Lukah Smithson, Connagh McCormack, Hunter Waites"
179 (I),09:56,58,M Int 1X,heat,5,"Lewis Parker, Danny Robert, Michael Sadler, Mattias Everett, Loki Sparksman, Gabriel Bonnington, Tristan Theron"
180 (J),10:00,58,M Int 1X,heat,6,"Ethan Ward, Eli Thompson, Jack Murphy, Benjamin Harper, Quin Vivian, Flynn Morrissey, Christian Tipi, Craig Ford"
181 (K),10:05,59,M Nov 2X,heat,1,"Thomas Costar, Dongcheng Liu, Ethan Winson, William Dobbs, Tyler Dalton, Lawrence D'Arcy-Young, Frankie Neal, Vaughn Stanton, Zac Fitness, Ben Russell, Blake Taylor, William Taylor, Samuel Richardson, Samuel Schofield, Lachlan Sutherland, Noah Askin"
182 (L),10:10,59,M Nov 2X,heat,2,"Jonty McMullan, Liam Granger, Callum Morgan, Jacob Larsen, Rhys Griffiths, Tommy Ackerley, Pearce Tong, Lachlan Mead, Corban Dyer, Finn Maling, Aubrey Bircham, Cruz Reid, Jacob Aveyard, Balazs Bendeguz Perfalvi"
183 (M),10:15,59,M Nov 2X,heat,3,"Jasper Rowe, Jake Findlay, Harry Beggs, Niko Huljich, Hamish Ball, Daniel Wettasinghe, Rico Ivamy, Alaric Bulling, Grady O'Sullivan, Blake Sheely, Flynn Peters, Elliot Peters, Tom Kirton, Luca Sorsa, Levi Campbell, Henry Wigram"
184 (N),10:20,59,M Nov 2X,heat,4,"Kiran de Almeida, Leo Williams, Toby Kleinsman Leusink Hill, Aidan Patterson, Joshua McJorrow, Augustine Hayes, Tom Crowley, Oscar Keller, Jonty Putwain, Kirwan Penny, Harrisen Eustace, Dehan Otto, Luciano Pouwels, Edward Poole"
185 (O),10:25,59,M Nov 2X,heat,5,"Luke Cobb, Ryusei Tsuru, Cayden Elvin, Harry Kain, George Lieshout, Lukas Tafto, Jack Peters, Will Vaughan, Caleb Gerring, Fergus Gardner, Marley Taufa, Wesley Stark, Jackson Crawford, Sam Stewart"
186 (P),10:30,59,M Nov 2X,heat,6,"Jesse Williams, Zack Walker, David Strobel, Milo Weber, Blake Smith-Hall, Mwea David, Wiremu Ruru, Tom Mogg, Damon Birkett, Jackson Lucas, Julian Cardinal, Jason Hughes, John Dodds, Henry Cato, Will White, Henry Wallingford"
187 (Q),10:35,60A,M Opn 8+,heat,1,"Rico Bermingham, Jago Cleghorn, Alby Edwards, Harrison Jones, Quinn Oliver-Porter, Noah Geelen De Kabath, Samuel Bird, Donovan Pivac, Harry Frankham, Sebastian Fulton, Mason Bowker, Connor Brownlee, Ethan Steyn, Finn Rayner, Liam Collins, Charles Beale, Benjamin Poulton, Oliver Duncan, Zackary Rumble, Logan Ullrich, Campbell Crouch, Fred Vavasour, Harry Fitzpatrick, Ben Taylor, Oliver Welch, Joshua Vodanovich, Harry Molloy, Sammy Taylor, Jake Peacocke, James Yeoman, Charlie Field, Josh Haskell, Patrick Sandlant, Jack Reid, Marcus Macleod, Ayden Miller, Daniel Yu, Joseph Dillon, Thomas Goodfellow, Zachary Chu, Jasper Hunter, Henry Maberly, Jason Lee, Guy Smith, Yen-Cheng Lee"
188 (R),10:39,60A,M Opn 8+,heat,2,"Alexander Jones, Jackson Metuangaro, Liam Harding, William Clingin, Arthur Yeoward, Benjamin Davison, Fergus Meredith, Toby Cleghorn, Oscar Molloy, Tom Lieshout, Alex Fahey, Ash Schutz, Daniel Taylor, Nathan Strachan, Blake Cooper, Finlay Christensen, Corben Campbell, Ryan Slater, Callum Tutbury, Ryan Gass, Jack Cooper, Crue Ellis-Williams, Arie Magasiva, Jack Pearson, Alex Fletcher, Joshua Gordon, George Mackintosh, Tadhg Farac, Lewis Brown, Marcus Downie, Jack Buckley, Finlay Dickens, James Brake, Callum Booth, George Langley, Jacob Avery, Ben Worrall, Maxim Lisnichenko, Joshua Thorp, Alexander Worth, Max Derecourt-Huxford, Ritchie Mabey, James Riley, Lewis Cameron, Daniel Taylor, Oliver Poppelwell, Thomas Hulbert, Tyler Warren, Conor Irwin, Finn Thompson, Oscar Innes, Henry Mahon, Benson Edwards, Charles Lewis"
189 (S),10:43,60B,Mx Opn 8+,prelim,1," - - CANCELLED - -"
189 (S),10:43,60C,W Opn 8+,prelim,1,"Amber Church, Sasha Robinson, Ellyce Smith, Pippa Dixon, Lexi Timpson, Angalla Carney, Molly McClintock, Jenna-Lee Markgraaff, Hunter Rowland, Shakira Mirfin, Alice Fahey, Lucy Burrell, Juliette Lequeux, Kate Haines, Ella Cossill, Isla Blake, Alana Sherman, Annabelle Scott, Ryan Woods, Alexi Buchanan, Alexandra Hull, Victoria Melville, Lucy Turnbull, Kate Slyfield, Pippa Melville, Amy Bryant, Kiri Ormsby, Ruby Murray, Scout Loten, Keava Burrough, Matta Daniel, Charlotte Verry, Camryn Brownlee, Eve Wansbrough, Elizabeth Robson, Amelia Settle, Frances Casey, Charlize Tutbury, Tegan O'Dwyer, Amelia Barrell, Mollie Nicol, Eva Hofmans, Katie Lush, Isobel Eliadis-Watson, Bradley Kingma, Eden Hogg, Lilah Martin, Georgia Thorpe, Lily Dwyer, Madeline Donovan, Emma Curnow, Sacha van der Net, Izzy Karim, Ashlee Bourke"
190 (T),11:10,1C,Opn 2X (P) [1000m],final,A,"Ava Probst, Zoe Penny, Christopher Dyer, Toby Ireland, Pita Shelford, Naomi Carter"

DAY 3: Sunday 25th January 2026
Race,Time,Event #,Event Type,Round,Division,Names
191 (A),07:00,41C,Opn 1X (P) [1000m],final,A,"Pita Shelford, Gavin Foulsham, Naomi Carter, Zoe Penny, Anthony Spijkerman"
192 (B),07:02,1,W Clb 2X,final,A,"Megan Ritchie, Sarah Ritchie, Ruby Bullock, Caralie Hanna, Sophia Mason, Olivia Carruthers, Zara Blackie, Paige Tevita-Williams, Lola Storey, Ruhi Powdrell, Ashley Pryor, Lucy Gaston, Tessa Thomson, Olivia Martin, Milan Teinakore, Jasmine Brake, Rebecca Wilson, Kate Hamilton"
193 (C),07:08,2,M Clb 2X,final,A,"Christopher Snyman, Tyler Tretheway, Xavier Warren, Bryn Morgan, Harrison McClintock, Alex Laurenson, Achilles Paikea, James Tiglao, Oliver Kohlhase, Noah Prendergast, Liam Fox, Craig Ford, Blake Leach, Cameron Churchill, Tyler Nelson, Wilson Gee, Merleau Moons, Johno O'Brien"
194 (D),07:14,3,W Int 4+,final,A,"Jade Davies, April McGivern, Ruby McGivern, Callie Gardner, Samy Luckie, Laura Barton, Zara Hargreaves, Ruby Murray, Lily Hayward, Katherine Phillips, Mary Sinclair, Hayley Henwood, Clover MacDonald, Stella Rayner, Amelia Settle, Elsie Fenwick, Amelia Brown, Heidi Kampenhout, Meg Cannon, Jade Noonan, Alaska Humphrey, Sophie Duncan, Alex Dreyer, Ruby Horner, Alex Pedley, Isabel Berry, Isabella Turner, Mika James, Elizabeth Hawksbee, Florence Struthers, Cerys Robertson, Ayla Klein, Ella-Rose Conder, Mila Williams, Sam Gardiner, Emma Hellberg, Paige van Dijk, Evelyn Hawke, Georgie Gee, Olivia Shefferd, Maebh Loveridge, Sarbia Gardner, Lucia Bartle, Vittoria Broadhurst, Isla Soosay"
195 (E),07:20,4,W Nov 2X,final,A,"Molly Wilkinson, Charlotte Eickhoff, Marlize van Rooyen, Rachel Stapp, Casey Paki, Jade Paki, Katie Ye, Bee Townsend, Anika Sinclair, Kaleigh Morris, Katerina Carney, Lucy Porter, Farrah Palmer, Rosa Hawkins, Macy Waterhouse, Pippa Goodin"
196 (F),07:26,5E,M #2 Int 4X+,final,A,"Max Colley, James Small, Henry Valsenti, Torsten Jones, William Familton, Ben Roberton, Henry Vincent, Porter Barkle, Beau Dowling, James White, Liam Kaye, Charlie Cropper, Jack Hannah, Oscar Verry, Tristan Theron, Hamish Browne, Ezra Faulkner, Jeremy Szczebiot, Isaac Hallam, Wil Steer, Jack Benjamin, Kale Ganley, Harry Booth, Ashton Russell, Charlie Seath, Dylan Brangwynne, James Jordan, William Jorgensen, James Heap, Finn Ganley, Marc Hocken, Levi Alexander, Marco Horton, Jack Pitkin, Sammie Richardson, Van Healy, Eli Falconer, George Gilbertson, Guy Fitzgerald, George Belton, James Nicholson, Rory Carson, James Legallais, Halan Rhynd, Zoe Baker"
197 (G),07:32,6,M Int 4X+,final,A,"Harvey Greenstreet, Patrick McGhie, Caleb Goad, Noah Stoddard, Hugo Friis, Liam Martin, Blair Paterson, Sam Randle, Xavier Roshan, Rueben de La Rosa, Jim Simpson, John An, Oliver Service, Edouard de Cannart, Ollie Moy, Quinn McLean-Bluck, Benjamin Harper, Ted Kingsford, Carter Hood, Hugh Trower, William Griffin, Angus Lovell, Ashton Bell, Noah Layton, Charlie Scott, Logan Joubert, Thomas Dwyer, Quin Vivian, Ross Llaneta, Lauren Davies, Frederick Dryden, Oscar Eriksen, Hamish Edmonds, Taylor Kijowski, Rex Zhao, Josh Cashin, Alfred Desbonnets, Lachie Peters, Gabriel Bonnington, Nico Schuitemaker, Max Taylor, Jesse Kingsnorth, Devon Allott, Nat Dingle, Jamie Locke"
198 (H),07:38,7,M Nov 8+,final,A,"Albie Robertson, Oliver Winter, Finn Marshall, Immanuel Malo, Rhys Griffiths, Urban Reiteter, Leo Smith, Oliver Williamson, Sam Rowse, William Joseph, Ben McGregor, Joey Haywood, William Hartgill, Harrisen Eustace, Dehan Otto, Ben Russell, Zac Fitness, Bruno Follett, Wolfe Bayvel, Emlyn Bridges, Luca Paoli, Maximilian Reynolds, Cooper Phillips, Philip Petrovski, Magnus Ross, Nicholas Fail, Martan Denton, Tom Crowley, Oscar Keller, Grady O'Sullivan, Blake Sheely, Samuel Richardson, Samuel Schofield, Lenox Hay-Vega, Edward Stoddard, Cadyn Herbert, Jack Stephens, Fili Setima Autagavaia, Roman Hanif, Markos Huljich, Mason Bryant, Niko Huljich, William Collins, McQuade Ingram, Beau Zonneveld, Samuel Grover, Henry Brown, George Taucher, Tom Squires, Warner King, Gennaro Kalaniuvalu Fotofili, Arthur White, Harry Beggs, Remy Parore, Jayden Antrobus, Sam Ryan, Ayden Mabey, Arlo Ofsoski-Hansen, Caleb Shapcott, Christopher Edgar, Caleb Wright, Frank Austin, Marcus Coatsworth, Hugo Smith, Shiran Li, Campbell McLellan, Toby Bedford, Ryan Jing Cheng Zhao, Aiqi Lu, Joshua Beguely, Encheng Liu, James Hochwimmer, Mackinley Knauf, Beau Suisted, Luka Foley, Conner Huitema, Charles Hankinson, Joe Wall, Joshua Stapel, Henry Rushbrooke, Lauren Reeve"
199 (I),07:44,8,M Prm 1X,final,A,"Clayton Potts, Ben Mason, Ben Olifiers, Oscar Ruston, Karl Manson, Finn Hamill, Callum Tutbury, Oliver Welch, Tadhg Farac"
200 (J),07:50,9,W Prm 1X,final,A,"Holly Chaafe, Tegan O'Dwyer, Kathryn Glen, Stella Clayton-Greene, Olivia Hay, Eva Hofmans, Sophie Egnot-Johnson, Charlize Tutbury, Angalla Carney"
201 (K),07:56,10,M Snr 2-,final,A,"Joseph Bates, James Wlodarczak, Finn Rayner, Liam Collins, Alex King, Freddie Eadie, Finlay Dickens, Callum Booth, Jack Buckley, George Langley, Henry Gavin, Mason Bowker, Benjamin Lee, Frederick Mulford, Connor Brownlee, Benjamin Poulton, Yahya Aly, Matthew Poulton"
202 (L),08:00,12,W Clb 8+,final,B,"Freya Mei, Mia Peng, Scarlett Reader, Lily Murray, Tiulipe Tekiteki, Sophie Andrew, Haylie Dwight, Alison Li, Tui Davis-Christie, Lucy Ball, Josephine Peacocke, Claire Gerring, Marin Sapir, Ruby Martin, Stella Hohneck, Amelia Brown, Keiley Bennett, Milana van Dyk, Awatea Wallace, Cate Garlick, Poppy Clarke, Maddie Wellington, Gracie Marshall-McCaskey, Sydney McLean, Zoey Kung, Ella Wellington, Marama Wallace, Isla Bateman, Harriet Houldsworth, Amilija Perich, Lucy Anderson, Zainab Khan, Mia Yen, Chance Flux Ton, Bijou Akel, Ava Srinivasan"
203 (M),08:04,12,W Clb 8+,final,A,"Madeleine Worrall, Addison Hewlett, Poppy Donald, Emily Dick, Sophie Priscott, Lila Kirke, Margot Wilson, Emily Keene, Rose Finlayson, Eden Hogg, Lilah Martin, Georgia Thorpe, Lily Dwyer, Madeline Donovan, Emma Curnow, Sacha van der Net, Izzy Karim, Oscar Molloy, Caitlin Jagger, Ava Moffat, Mia Breen, Jessica Walkinshaw, Imogen Wallis, Megan Day, Kionasina Bradbeer, Emily Hammond, Emma Owen, Lucinda Day, Ada Findlow, Olivia Bethell, Isabella Turner, Mika James, Alba Erikson, Genevieve Fail, Elizabeth Hawksbee, Amelia Self, Sarah Healy, Antonia Shaw, Megan Sherrard, Eva McGivern, Georgia Kendrick, Arielle Smith, Lily Johnson, Thea Mace, Zara Morris, Savannah Freeman, Ava Woodbury-Rinkle, Lucy Gaston, Rose Morley, Amber Church, Ashley Pryor, Grace Farrell, Savanna Bourke, George Mackintosh, Clover MacDonald, Lily Hayward, Ruby Murray, Zara Hargreaves, Eve Wansbrough, Elizabeth Robson, Charlotte Verry, Camryn Brownlee, Amelia Settle, Hannah Gordon, Sophie Sayer, Ava Clarke, Tessa Toner, Rosalee Carruthers, Keeley Bannister, Elsie Carter, Mia McKendry, Isabel Gilbert, Miah Porima, Ayla Klein, Ella-Rose Conder, Sarah-Kate Nicholas, Amber Alcock, Mila Williams, Georgia Opie, Mirella Singleton, Libby Hoban"
204 (N),08:10,13,W Int 2X,final,A,"Sophie Cranstone, Sophie Duncan, Colbie Stott, Rebecca Wilson, Rosa Griffiths, Tilly Wilde, Milla McKendry, Chloe Franklin, Elissa Strohmeier, Cassie Colbourne, Brittany Smith, Keira Gilbert, Lucy Cottier, Emily Young, Ruby Stonex, Maya Harold, Molly Scott, Emilia Hickey"
205 (O),08:16,14E,W #2 Nov 4+,final,A,"Madison Hoon, MacKenzie George, Zoe Heatley, Zara Benton, Sara Thomson, Piper Moon, Parker Taare, Brierley Te Rangi, Isabella Russo, Maddie Corles, Jess Woodhams, Tess Ritchie, Rosie Reynolds, Rosy Moody, Lucy Camp, Annabel MacDonald, Madelyn Darke, Natasha Beuzeval, Lizzie Hart, Katherine Phillips, Arna Kovaleski, Ruby Wrathall, Kate Rickman, Zoe Thomas, Monique Ellice, Meadhbh O'Farrell, Beth Obrien, Molly Smith, Gianna Alesich Sandford, Olivia Lim, Lexi Falconer, Arabella Young, Caela Antipas, Aramahea Walker, Phoebe Hookham, Alexa Nathan, Rosa Ranchhod, Isabella Bishop, Zoe Ching, Florence Struthers"
206 (P),08:22,15,W Nov 4+,final,A,"Ella Raath, Izzy Thorne, Emily Barclay, Millie Martin, Katie McKean, Maya Denton, Katie Ye, Scarlett Richards, Bee Townsend, Pieta Cumming, Blanca Ebbett, Niamh Loveridge, Samantha Peacocke, Elsie Sharpe, Stella Benton, Amelia Schnuriger, Fern Kersel-Stubbs, Elsa Nelis, Lucinda Usher, Kiri Ormsby, Isabella Gobbie, Bernardita Hoyo Gibson, Kaleigh Morris, Keira Cocks, Lily Saxon, Tegan Smith, Madeline Moore, Casey Paki, Jade Paki, Holly Gera, Olivia Skelton, Harriet Dodson, Malaika Chand, Emili Perich, Makayla Sadler, Ula Chan, Janie McGregor, Vida Carney-McKnight, Hazel Laurence, Molly Young"
207 (Q),08:28,16,M Clb 4-,final,A,"Lachie Bowker, Antoneo van Deursen, Eddy Pollock, Dillon Cable, Rion Ormsby-Harris, Thomas Lander, Charlie Moon, William Peoples, Talon Grellman-May, Riley Russell, Reuben Pope, Josh Massingham, Jackson Metuangaro, Arthur Yeoward, James Brake, Toby Cleghorn, Guy Curry-Stanton, Sid McQueen, Sean O'Connor, Ted Henderson, James Knottenbelt, Samuel Osborne, George Nilsson, Sean Brooks-Adams, Alexander Dinkel, Blake Bramwell, Carlos Bramwell, River Somerton, Benjamin Davison, Alexander Jones, Thomas Clingin, Fergus Meredith, Johann Giermann, Xavier Simpkins, Joel Milham, Henry Morgan"
208 (R),08:34,17,M Clb 4+,final,A,"Leo Sargent, Oscar Lowe, Oliver Dedding, Liam Dowling, Matthew Self, Tyler Warren, Conor Irwin, Finn Thompson, Jake Peacocke, Freddy Abeysekera, Kenai Toni, Sam Overdevest, Cooper Watt, Nathan Moore, Benjamin Cattle, Jack Reid, Charlie Field, Josh Haskell, Marcus Macleod, Ayden Miller, Ben Worrall, Zachary Chu, Joshua Thorp, Alexander Worth, Daniel Taylor, Henry Mahon, Oliver Poppelwell, Sammy Taylor, Elijah Nakhle, Charles Lewis, Henry Robinson, Toby Brook, Jude Rumball-Smith, Loki Sparksman, Noam Phillips"
209 (S),08:38,18,M Int 8+,final,B,"Max Colley, James Small, Torsten Jones, Tommy Sutherland, James Lerwill, Ethan Ward, Ned Thursby, Henry Ellwood, Hugh McConnell, Hugo Colgan, Olaf Hanson, Valentine Croon, Sam Lock, Lachlan McFarlane, Daniel Wu, Tommy Schluter, Marco Horton, Sasha Stephens, Kaydin Shutes, Maxwell Yu, Joshua Jolly, Lachlan McLellan, Charles Duncan, Daniel Walkinshaw, Arvin Rafiee, Dongcheng Liu, Walter Briggs, Dylan Brangwynne, Jake Wickham, James Jordan, Luke Reymer, Ethan Clausen, Ashton Russell, Kale Ganley, James Heap, Charlie Seath, Matthew Morelli, Lucas Zhang, Andrew Findlay, James Legallais, Max Sutton, Seth Travers, Zachary Hood, Samuel Murray, Harish Dulipkumar, George Gilbertson, Van Healy, Eli Falconer, Guy Fitzgerald, Ben Fredericksen, Toby Dixon, Charlie Devane, Kupa Gardner, Angus Wilson"
210 (T),08:42,18,M Int 8+,final,A,"Flynn Powar, Aidan Taylor, Aidan Tod, Callum McRobbie, Cameron White, Lachlan Reader, Mattias Tafto, Johan Joubert, Owain Brett-Chinnery, Noah Stoddard, Lucas Toemen, Harry Steel, Conrad House, Caleb Goad, Patrick McGhie, Harvey Greenstreet, Harley Evans, Hugo Friis, Jason Lee, Theo Conley, Magnus Ross, Denny Janif-Skelton, Thomas Goodfellow, Henry Maberly, Xinhao Zhang, Guy Smith, Jayden Chen, Frederick Dryden, Taylor Kijowski, Jack Morris, Hamish Edmonds, James Yeoman, Patrick Sandlant, Oscar Eriksen, Benson Edwards, Sammie Richardson, James McBride, Nate Dwyer, Liam Martin, Blake Kelly, Blair Paterson, Toby Wheeler, Xavier Roshan, Sam Randle, Rueben de La Rosa, Caleb Jaensch, Max Thorpe, Tuputau Setoga-Tuala, Thomas Costar, James Walsh, Jack Liggins, Timothy Walker, Arlo Brathwaite, Harry Wilcox, William McKellar, Zavier Linstrom, Jack Pitkin, Lachlan Wong, Harry Davies, Samuel Peacocke, Marc Hocken, Thomas Hulbert, Rex Zhao, Charlie Cropper, Oscar Verry, William Griffin, Ashton Bell, Noah Layton, Angus Lovell, Charlie MacIntyre, Jonty MacIntyre, Charlie Scott"
211 (U),08:48,19,M Prm 2-,final,A,"Jack Buckley, George Langley, Jack Cooper, Alex Fletcher, Zackary Rumble, Fred Vavasour, Campbell Crouch, Ben Taylor, Harry Fitzpatrick, Joshua Vodanovich, Joshua Gordon, Arie Magasiva, Ryan Gass, Charles Beale, Alex King, Freddie Eadie"
212 (V),08:54,21,M Snr 2X,final,A,"Marcus Downie, Callum Booth, Blake Cooper, Corben Campbell, James Hollard, Luke Berquist, Clayton Potts, Liam Cox, Nathan Strachan, Ash Schutz, Lachlan Murphy, Gus Weir, Jake Newton, Eli Kuehne, Harry Febery, Jameson McConnochie, Jayden King, Jasper Maling"
213 (W),08:58,23,W Int 8X+,final,B,"Lucy Forrest, Olivia Brown, Alice Varey, Ella Papworth, Malia Cousins, Ruby Jefferson, Alexia Mackay, Amy Symons, Isabel Mckenzie, Katie Conroy, Lola Verran, Allegra Smith, Ava Probst, Alek Rigby, Beatrix Day, Isabel Peacocke, Phoebe Hawkes, Zara Travers, Maia Gentil, Poppy Gentil, Jessie Zhang, Megan Chen, Grace Li, Ruby Barker, Vittoria Haworth, Anoushka Haworth, Sage Launder-Upton, Josephine Peacocke, Milana van Dyk, Jordan Vosper, Faye Yao, Maggie Shaw, Marin Sapir, Lucy Ball, Ashleigh Blake, Lauren Reeve, Mary Sinclair, Hayley Henwood, Clover MacDonald, Stella Rayner, Laura Barton, Zara Hargreaves, Lily Hayward, Camryn Brownlee, Katherine Phillips, Isabella Ware, Annabel Smith, Hazel Sargent, Jenna Robinson, Millie Skilton, Hannah Gordon, Emilia Hughes, Mia McKendry, Ava Fredericks, Carmela Arreseigor, Hannah Revell, Taylor Boyd, Honor Bourke, Jules Brabants, Reyd Fannin, Maddie Dennis-Wolf, Georgina Wilson, Chelsea Smart"
